"","ID","LONG","LAT","ages","race","sex","income","Location","Price","Experience","Other","will_attend"
"1097",244245,-78.5139212146231,35.8558661933722,37.3241847184985,"White","M","25-50k",1,3,2,2,0
"1098",244356,-78.6667485843841,35.8180032940119,50.0414720967041,"Black","F","25-50k",1,1,2,1,0
"1099",244573,-78.7112657094638,35.7275082469527,61.1164325561155,"White","F","25-50k",1,2,1,4,0
"1100",244585,-78.710963055976,35.7440361625536,50.4346698317226,"White","M","75-100k",5,1,1,2,0
"1101",244620,-78.4959834607341,35.8260507682643,53.1389603627766,"White","F","25-50k",1,3,2,2,0
"1102",244638,-78.6509210230973,35.7396151951381,35.7275689303686,"Black","M","50-75k",1,2,1,4,0
"1103",244718,-78.7228103375949,35.7467281182074,55.1894799392483,"White","F","75-100k",3,2,2,1,0
"1104",244794,-78.5599962582847,35.7695678823814,30.8357245073568,"White","F","100-150k",1,2,1,4,0
"1105",245450,-78.6225100738962,35.7512332497344,58.6048045391405,"White","F","25-50k",4,1,2,3,0
"1106",245847,-78.7382808009933,35.8575450853389,31.9084607308005,"Aisian/Other","M","100-150k",1,1,2,1,0
"1107",246081,-78.7802212179965,35.8841525140185,33.8773212474352,"Black","M","50-75k",1,3,2,2,0
"1108",246331,-78.7146743408241,35.7596103055666,35.8611173637899,"Hispanic","F","<25k",2,2,3,3,0
"1109",246336,-78.5829944477796,35.7759250064096,37.5293008857007,"White","M","50-75k",3,3,1,3,0
"1110",246621,-78.7226967504068,35.868677583424,42.3191477243012,"White","M","75-100k",4,3,1,4,0
"1111",246631,-78.5746493237668,35.8935381073807,39.6820578847367,"White","M","25-50k",4,2,3,2,0
"1112",246709,-78.5787246425212,35.6852053838253,60.7546455048374,"White","F","25-50k",5,4,2,4,0
"1113",246984,-78.6734872984023,35.7104321151259,39.7723295533707,"White","M","25-50k",3,3,1,3,0
"1114",247097,-78.6326837209333,35.8083964568042,47.9590942017255,"Aisian/Other","M","<25k",3,4,1,2,0
"1115",247216,-78.58870457873,35.7499235523301,31.2274978773591,"Black","F","75-100k",5,2,1,3,0
"1116",247343,-78.6183646157881,35.7700303067584,53.2101777531509,"White","M","50-75k",5,3,3,1,0
"1117",247747,-78.6565754263088,35.7185081567737,49.654034416352,"White","F","100-150k",3,4,1,2,0
"1118",247922,-78.6690771264247,35.7499181229776,42.9791535965406,"White","M","25-50k",2,2,3,3,1
"1119",247955,-78.58549168472,35.6832757502932,50.5344677122017,"Hispanic","M","75-100k",5,4,2,4,0
"1120",248018,-78.7199886921686,35.8232996112934,39.2719238519283,"White","F",">150k",2,4,2,2,0
"1121",249365,-78.7182050012359,35.7770420007327,37.6363806650075,"White","M","25-50k",1,4,3,3,0
"1122",249615,-78.5613013169087,35.6891687483841,43.0360065168105,"Aisian/Other","M","25-50k",5,2,1,3,0
"1123",249703,-78.5912287575064,35.8414609742575,33.0065772935137,"Black","M","<25k",3,3,1,3,0
"1124",249727,-78.6519259275751,35.881928546828,50.6330951229544,"White","F","25-50k",2,1,1,1,0
"1125",250144,-78.6325302704074,35.7676656029327,44.9249413396685,"White","M","25-50k",4,2,3,2,0
"1126",250206,-78.5654962985584,35.9078871526316,32.7543417349148,"Hispanic","M","<25k",2,1,1,1,0
"1127",250525,-78.6368170860629,35.7410053458786,22.4521382324082,"Hispanic","F","75-100k",2,2,3,3,1
"1128",250973,-78.7289553447101,35.7233341207067,44.6189311100118,"White","F","75-100k",5,3,3,1,0
"1129",251052,-78.6761201286363,35.8024797639333,40.1340158540506,"Hispanic","F","50-75k",2,4,2,2,0
"1130",251117,-78.5540042191994,35.8660808127274,42.6834501893795,"Black","M","100-150k",5,3,3,1,0
"1131",251131,-78.5729423568539,35.9018793027107,46.6917094134185,"White","F","25-50k",5,1,1,2,0
"1132",251681,-78.6377243335272,35.7103943151322,41.6989253324324,"White","F","25-50k",1,2,1,4,0
"1133",251706,-78.6740137070381,35.7568479097667,36.2707157404836,"White","M","100-150k",2,2,3,3,0
"1134",251918,-78.648377971776,35.7070224014347,41.6605840001127,"White","F","75-100k",4,2,3,2,0
"1135",252111,-78.7309874600381,35.7849664951364,48.5396520783655,"White","F","25-50k",1,4,3,3,0
"1136",252176,-78.7109404321469,35.8193849199455,33.2225656135645,"White","F","75-100k",2,4,2,2,0
"1137",252377,-78.7799754121755,35.7996999248109,36.4902436771333,"White","F","75-100k",5,4,2,4,0
"1138",252576,-78.6662961223979,35.653088274809,46.8464597780816,"White","M","<25k",2,1,1,1,0
"1139",252671,-78.6942916054327,35.8744597706386,49.5025902811929,"White","M","75-100k",5,3,3,1,0
"1140",252715,-78.7316568477609,35.7830451912872,31.5016790749698,"White","M","25-50k",5,3,3,1,0
"1141",252748,-78.406756257098,35.6619700137408,47.300529760208,"Black","M","25-50k",2,1,1,1,0
"1142",252787,-78.5714062315304,35.8436371495478,44.2458359205483,"White","F","50-75k",3,4,1,2,0
"1143",252942,-78.6092423248763,35.7867253818236,38.3416413485273,"White","F","50-75k",3,3,1,3,0
"1144",253365,-78.6693413964598,35.7642849587249,38.3138740709116,"White","M","25-50k",3,1,3,4,0
"1145",253598,-78.6751654006886,35.7731165692368,50.3641588995827,"Black","M","25-50k",5,1,1,2,0
"1146",253615,-78.6165519660452,35.7290155415209,51.3506090484379,"White","F","75-100k",4,3,1,4,0
"1147",253627,-78.7219526448927,35.736876333945,35.4751385508673,"Black","F","75-100k",1,3,2,2,0
"1148",253740,-78.6857056049521,35.7256167818333,53.7801684213556,"Hispanic","M","100-150k",4,1,2,3,0
"1149",253985,-78.6318050757021,35.7865622516614,51.931365821026,"White","M",">150k",3,2,2,1,0
"1150",254128,-78.6544991699383,35.7700251852811,52.1487914566287,"Black","F","50-75k",5,4,2,4,0
"1151",254380,-78.5482071605393,35.8264379198767,37.8649684234264,"White","M","50-75k",2,4,2,2,0
"1152",254566,-78.7577317022554,35.8346536590918,43.3949494873311,"Black","F","100-150k",1,3,2,2,0
"1153",254636,-78.6658215173325,35.838560580947,37.7381367478953,"Aisian/Other","M","75-100k",5,3,3,1,0
"1154",254760,-78.7221301372163,35.847400122689,47.8409903348458,"White","F",">150k",5,4,2,4,0
"1155",255428,-78.6488576777395,35.7424285721037,44.3484134850687,"White","F",">150k",5,2,1,3,0
"1156",255503,-78.5612561472963,35.8601360016238,29.1318095308829,"Black","M","75-100k",1,1,2,1,0
"1157",255755,-78.7868892806763,35.83358038725,44.7739562573467,"White","F","100-150k",2,4,2,2,0
"1158",255910,-78.6645561883492,35.8251167517638,28.6482599040634,"Aisian/Other","M","<25k",3,4,1,2,0
"1159",256383,-78.6204008267091,35.8829918809091,43.2563519500187,"Hispanic","F","25-50k",3,2,2,1,0
"1160",256424,-78.6439219931099,35.6864814664107,35.791199940862,"White","M","25-50k",4,4,1,1,0
"1161",256553,-78.5636522247301,35.8195406367338,49.6397277109195,"White","F","75-100k",5,4,2,4,0
"1162",256807,-78.671816854646,35.8741375405254,40.5598135164979,"White","M","75-100k",1,2,1,4,0
"1163",256828,-78.5882450568995,35.7653829079111,50.4223281947482,"Black","F","50-75k",3,4,1,2,0
"1164",256838,-78.5960048533108,35.7855787187599,30.7876633063379,"White","M",">150k",1,4,3,3,0
"1165",257010,-78.5743378072887,35.6479754441702,50.259174804488,"Hispanic","F","100-150k",4,3,1,4,0
"1166",257256,-78.6333629639701,35.6750193876562,51.0733347889258,"White","M","25-50k",4,2,3,2,0
"1167",257271,-78.6752828837277,35.8543645307421,40.6318557173175,"White","M","50-75k",3,2,2,1,0
"1168",257314,-78.7095654863872,35.7345307675289,33.8007493758026,"White","F","50-75k",2,2,3,3,1
"1169",257981,-78.609877219646,35.6916379575942,49.7077967008665,"White","M","50-75k",4,2,3,2,0
"1170",258002,-78.5368390241614,35.7562246995922,46.6534678713425,"White","F","<25k",3,3,1,3,0
"1171",258014,-78.7115160034205,35.7481821412416,35.8293839136611,"White","F","75-100k",2,1,1,1,0
"1172",258063,-78.6115670261879,35.802878905601,41.6425242305999,"White","M","<25k",3,2,2,1,0
"1173",258481,-78.5998288485791,35.7330118629718,36.3807388233234,"Black","M","100-150k",3,2,2,1,0
"1174",258765,-78.7247782551845,35.8179147978462,29.4625709329851,"White","M","75-100k",3,3,1,3,0
"1175",258792,-78.4990221154108,35.6507036703555,40.0278071646643,"White","F","50-75k",3,3,1,3,0
"1176",259236,-78.6181026981799,35.7487069721145,51.5583122076394,"Black","M",">150k",5,1,1,2,0
"1177",259319,-78.6499619595334,35.900986202656,49.2778532407359,"White","M","75-100k",3,2,2,1,0
"1178",259337,-78.6458521850081,35.6123141347784,62.3936377882428,"Hispanic","F","50-75k",1,3,2,2,0
"1179",259766,-78.6953481048193,35.770365210692,46.08090464324,"White","F","100-150k",1,1,2,1,0
"1180",260000,-78.8252911582167,35.7991035014101,48.6629941662242,"Hispanic","F","75-100k",2,2,3,3,0
"1181",260200,-78.6659583119745,35.7112866841632,50.9585225144822,"White","M","75-100k",5,2,1,3,0
"1182",260683,-78.7619803156288,35.7498798160667,34.1104529032058,"White","F","75-100k",4,2,3,2,0
"1183",260709,-78.6314328229034,35.8435110741811,29.2027207196177,"White","M","100-150k",5,1,1,2,0
"1184",260807,-78.5795264305252,35.8932145349882,43.9359821033714,"White","M","50-75k",3,1,3,4,0
"1185",260962,-78.6877141331771,35.6407449909099,50.4552265792173,"Aisian/Other","F","<25k",1,2,1,4,0
"1186",262363,-78.6654358027819,35.7675513759555,34.9326891489365,"White","F","100-150k",1,4,3,3,0
"1187",262441,-78.6648162364371,35.7704501749845,29.8809401949778,"White","M","<25k",4,1,2,3,0
"1188",262622,-78.6832220996796,35.8124305875408,45.8105748532727,"White","M","75-100k",2,1,1,1,0
"1189",262653,-78.5730981852143,35.8756705223996,49.2282355039907,"White","F","25-50k",3,4,1,2,0
"1190",262908,-78.6835765682555,35.6489624213478,64.6522407554337,"White","M","<25k",5,4,2,4,0
"1191",262969,-78.6774720624217,35.6640659165732,43.3632084905682,"Black","M","75-100k",5,4,2,4,0
"1192",263120,-78.7090166993199,35.7972391565143,38.3437515359553,"White","M","75-100k",1,3,2,2,0
"1193",263233,-78.7182934159009,35.7062448063985,28.6681321844146,"White","F","100-150k",3,4,1,2,0
"1194",263917,-78.5099205749723,35.8304428678234,36.1589507061462,"Black","M","75-100k",1,4,3,3,0
"1195",263960,-78.6410203525764,35.6998460714058,47.6114474533625,"White","M","75-100k",2,2,3,3,0
"1196",264207,-78.6426804716789,35.7957603428377,46.2332610992382,"Aisian/Other","F","50-75k",3,4,1,2,0
"1197",264210,-78.7401672330261,35.712265229484,42.2797393782367,"Hispanic","M","50-75k",2,4,2,2,0
"1198",264508,-78.8056780499087,35.8117817416056,33.6951681050388,"White","M","25-50k",2,1,1,1,0
"1199",264791,-78.6375183978305,35.869628567717,38.1571982741653,"White","M","25-50k",2,4,2,2,0
"1200",265367,-78.726443288603,35.7558883032199,35.3484224513889,"Black","F","100-150k",2,1,1,1,0
"1201",265451,-78.7188652712098,35.7375292625975,41.5161352134278,"White","F","100-150k",1,1,2,1,0
"1202",265508,-78.704559610626,35.6786233656027,55.1841773530711,"White","M","<25k",3,3,1,3,0
"1203",265578,-78.5755381702178,35.7333906694961,39.7487721884979,"White","M","25-50k",1,4,3,3,0
"1204",265739,-78.5746888258668,35.8331182469579,45.9486705684861,"White","M",">150k",3,3,1,3,0
"1205",265837,-78.6600888198534,35.8380761221484,48.6878551115374,"White","M","50-75k",3,4,1,2,0
"1206",265848,-78.6087893927061,35.7894528109002,43.342911481282,"White","F","50-75k",2,2,3,3,1
"1207",266016,-78.68032817225,35.7170986265513,32.8052314627073,"White","F","25-50k",1,4,3,3,0
"1208",266126,-78.564325848382,35.6305903070802,67.0251349266021,"White","F","25-50k",3,4,1,2,0
"1209",266328,-78.7125186100186,35.712975315555,33.2713574018726,"White","M","75-100k",2,2,3,3,1
"1210",266864,-78.5879184532237,35.7809151074604,43.4399657942077,"White","M","75-100k",3,1,3,4,0
"1211",267303,-78.5997413276503,35.8098956248681,55.3584362612992,"White","M","<25k",3,4,1,2,0
"1212",267491,-78.7976871386182,35.7519487389642,44.3857248388704,"White","F","25-50k",2,2,3,3,1
"1213",267815,-78.51453675887,35.7919401042255,65.0820870870179,"White","F","100-150k",2,2,3,3,1
"1214",267816,-78.5673139208657,35.6534345239748,40.356389526619,"Aisian/Other","M","50-75k",5,4,2,4,0
"1215",267989,-78.5445266840677,35.7951881025301,31.7849226789143,"Black","M","<25k",4,2,3,2,0
"1216",268454,-78.6166516305332,35.8014779174154,39.2797820562206,"Hispanic","M","50-75k",5,1,1,2,0
"1217",268894,-78.6592890201579,35.6521828123231,45.8373593655876,"Hispanic","M",">150k",1,3,2,2,0
"1218",268943,-78.7391305020686,35.840904555611,43.7854783254495,"Black","M","75-100k",5,4,2,4,0
"1219",269018,-78.5098812408887,35.8389971939641,36.6434167131711,"Black","M","75-100k",5,1,1,2,0
"1220",269111,-78.5866170478708,35.856499091922,43.8644070131297,"White","F","<25k",1,1,2,1,0
"1221",269411,-78.6287985803518,35.7258556959431,37.9877619603299,"Hispanic","F","75-100k",5,4,2,4,0
"1222",269660,-78.5712816355827,35.7017783937729,39.1207093717172,"White","F","50-75k",5,3,3,1,0
"1223",269738,-78.7453474222028,35.7412770619106,51.1104917657124,"White","F","50-75k",4,1,2,3,0
"1224",270165,-78.706099258869,35.7812471395278,37.9810774141036,"White","F","75-100k",5,2,1,3,0
"1225",270253,-78.7031961180663,35.79668385192,46.1213774526537,"White","M","25-50k",3,1,3,4,0
"1226",270273,-78.477519398451,35.7709888349013,53.0334952107568,"White","M","50-75k",5,1,1,2,0
"1227",270348,-78.6155030717567,35.792004130549,38.6339368444186,"White","M","100-150k",4,4,1,1,0
"1228",270812,-78.7397607809889,35.9002521336465,45.4907881871615,"White","M","<25k",1,1,2,1,0
"1229",271588,-78.7865545964284,35.7619698366637,52.4439679937165,"White","F","25-50k",5,2,1,3,0
"1230",271603,-78.6960817284484,35.7574639473765,38.6175879466275,"Hispanic","M","25-50k",2,2,3,3,0
"1231",271710,-78.629517580604,35.8396025373219,39.4074912873535,"White","M","75-100k",3,3,1,3,0
"1232",271760,-78.6471229333822,35.6939931181914,39.9394308507655,"White","M","50-75k",5,3,3,1,1
"1233",272165,-78.5915755814592,35.7187573319669,43.8575019689952,"Black","F","75-100k",4,3,1,4,0
"1234",272480,-78.5345704983141,35.8180367433191,30.7906729507792,"White","M","50-75k",1,2,1,4,0
"1235",272524,-78.7092664351577,35.6098876515509,31.5288502982265,"White","F","75-100k",1,4,3,3,0
"1236",272608,-78.597001193689,35.9099928722938,35.3338248783532,"White","M","75-100k",2,4,2,2,0
"1237",272922,-78.5404186344734,35.7949478016384,38.5639039907375,"White","F","75-100k",5,4,2,4,0
"1238",273200,-78.5426690026795,35.733933728529,44.2969373504846,"Black","M","<25k",3,2,2,1,0
"1239",273493,-78.618725505863,35.7638481946084,46.3211876175717,"White","M","100-150k",3,4,1,2,0
"1240",273714,-78.6700819312455,35.7943041200775,40.5095525609211,"White","F","<25k",5,3,3,1,0
"1241",274036,-78.6313381335551,35.8760667671053,37.6643711689532,"White","M","100-150k",2,2,3,3,1
"1242",274105,-78.7510779257725,35.7864649709049,46.3719902825944,"White","M","75-100k",2,1,1,1,0
"1243",274268,-78.6051928462347,35.774760498786,32.6112894103696,"White","M","<25k",4,3,1,4,0
"1244",274893,-78.6899353570169,35.7845065178911,43.3980817432134,"White","F","25-50k",5,2,1,3,0
"1245",274968,-78.611013432176,35.7984350921637,43.0011477405771,"White","F","25-50k",5,4,2,4,0
"1246",275216,-78.5965663048989,35.7561156006752,54.9487617010348,"White","M",">150k",4,4,1,1,0
"1247",275667,-78.7063370549494,35.7908629355007,47.989410491112,"White","F","75-100k",1,1,2,1,0
"1248",275885,-78.7361604998558,35.8162462645357,49.650307617319,"White","F","100-150k",1,4,3,3,0
"1249",276691,-78.5908495171291,35.7447171791741,40.2604821493973,"White","M",">150k",4,3,1,4,0
"1250",276823,-78.6317838074317,35.7710519929197,47.1964128874937,"White","M","25-50k",4,2,3,2,0
"1251",277591,-78.6800630556349,35.7412872325066,48.9626259509318,"Hispanic","F","100-150k",4,1,2,3,0
"1252",277679,-78.638280070396,35.7076878873685,56.4828507824535,"White","F","<25k",5,1,1,2,0
"1253",277717,-78.7144541923387,35.8450481666279,45.0945841513625,"White","M","50-75k",5,3,3,1,0
"1254",277790,-78.6984583976325,35.7892406771314,35.435288640919,"Black","F","100-150k",1,4,3,3,0
"1255",278058,-78.5763320356698,35.7338178855152,32.1978291712933,"White","M","50-75k",1,2,1,4,0
"1256",278187,-78.6961066712118,35.7584968080565,30.3483445929414,"White","M","<25k",4,4,1,1,0
"1257",278365,-78.5813238634177,35.8226745650355,57.1493951839725,"Black","M","50-75k",4,4,1,1,0
"1258",278841,-78.6944157853716,35.7159996159388,34.6121519908604,"White","M","75-100k",5,4,2,4,0
"1259",278853,-78.5954180798649,35.7946106435145,43.2749142587605,"White","M","50-75k",1,3,2,2,0
"1260",278911,-78.6413299517787,35.9048883494817,46.1877439118448,"Hispanic","F","100-150k",4,4,1,1,0
"1261",279048,-78.6919615251902,35.729507248383,64.7862282396606,"Hispanic","M","100-150k",2,4,2,2,0
"1262",280448,-78.5602269241913,35.8171333580908,52.7546356564852,"Black","M","75-100k",4,1,2,3,0
"1263",280974,-78.6179317261501,35.6859250411182,53.9580852978993,"White","F","<25k",1,1,2,1,0
"1264",281005,-78.5153131722971,35.7452729584593,48.3772747346117,"White","M","50-75k",5,3,3,1,0
"1265",281684,-78.6079656578708,35.8461196188079,73.1816997127169,"White","M","100-150k",3,1,3,4,0
"1266",282098,-78.7777509236409,35.6936949061396,41.0185400835763,"Hispanic","F","75-100k",3,1,3,4,1
"1267",282109,-78.5919668920253,35.8387484292935,40.5799569640487,"White","M","100-150k",3,1,3,4,1
"1268",282173,-78.579419663346,35.77964627659,54.9190615386582,"White","F","25-50k",1,2,1,4,0
"1269",282510,-78.5204267738885,35.8807151940258,35.9693073255951,"White","M","25-50k",3,1,3,4,0
"1270",283513,-78.6535770624616,35.7138891370988,49.7964577903329,"White","M","25-50k",1,4,3,3,0
"1271",283557,-78.6766088047228,35.6695983525224,48.9208376869374,"White","F","100-150k",3,2,2,1,0
"1272",283575,-78.5343648197224,35.8253397138081,50.0340948893412,"Hispanic","F","75-100k",3,1,3,4,0
"1273",283648,-78.6083942874813,35.686692107735,36.9651414832579,"White","F","<25k",4,4,1,1,0
"1274",283733,-78.6407413282489,35.8193324923618,43.6686309185873,"White","F","75-100k",2,1,1,1,0
"1275",283785,-78.6971856549719,35.8310637149301,44.3470739633999,"Black","M","<25k",5,2,1,3,0
"1276",283896,-78.6527564834434,35.9046261203566,36.4519575390042,"White","F","50-75k",3,2,2,1,0
"1277",284116,-78.6331153635711,35.8433082348472,47.4337152179134,"White","F","25-50k",4,1,2,3,0
"1278",284268,-78.7109952441442,35.8259654586524,42.991846886841,"White","M","75-100k",3,2,2,1,0
"1279",284892,-78.5143591050458,35.7533572604614,51.1058332459767,"White","F","100-150k",1,1,2,1,0
"1280",284938,-78.5411292774946,35.8305176946245,35.9184141910899,"White","F","75-100k",3,3,1,3,0
"1281",284939,-78.6027059449953,35.8421804164831,49.944042563118,"Black","M","75-100k",1,3,2,2,0
"1282",285133,-78.5078828717957,35.6518826937868,43.6827869654449,"White","F","50-75k",1,1,2,1,0
"1283",285235,-78.6135888792488,35.7455539786927,43.5718100766019,"Hispanic","F","25-50k",4,1,2,3,0
"1284",285399,-78.6491103379508,35.9208434805276,53.9743259748856,"White","F","50-75k",4,1,2,3,0
"1285",285581,-78.6842635903592,35.862290105485,40.7591613280632,"White","M","75-100k",3,3,1,3,0
"1286",285617,-78.6388345133837,35.7315540563994,62.8513980139604,"Hispanic","F","75-100k",1,4,3,3,0
"1287",285775,-78.6499750824309,35.8306531833341,47.4552423931935,"White","F","75-100k",5,1,1,2,0
"1288",285975,-78.6767181661883,35.8081448217355,52.0044864561387,"White","F","<25k",4,3,1,4,0
"1289",286441,-78.6313281263919,35.7579794631488,44.7069833015886,"White","M","75-100k",2,2,3,3,0
"1290",286835,-78.625219061336,35.8191061779765,52.7156611786097,"White","F","100-150k",1,2,1,4,0
"1291",287280,-78.6660310903825,35.7774764552084,34.0642699368557,"White","F","100-150k",3,4,1,2,0
"1292",287288,-78.5562183984901,35.7894269723881,41.1651366998868,"White","M","100-150k",1,2,1,4,0
"1293",287915,-78.6556394617061,35.7853877491429,43.9749491750238,"White","M","<25k",5,4,2,4,1
"1294",288027,-78.7246511420137,35.7555710915976,40.4642606204892,"White","M","75-100k",5,2,1,3,0
"1295",288126,-78.6109792116411,35.7624438849762,40.7962647386852,"White","F","50-75k",4,2,3,2,0
"1296",288691,-78.5826109909751,35.7820105659157,37.1440528434712,"Hispanic","M","25-50k",1,3,2,2,0
"1297",288815,-78.6520821624821,35.8066423265994,42.1155862816873,"White","M",">150k",1,2,1,4,0
"1298",289499,-78.5831241108588,35.7055347164603,47.742614930549,"White","F","25-50k",5,3,3,1,0
"1299",290282,-78.517693118856,35.6587709421301,55.0175139435454,"White","M","50-75k",4,4,1,1,0
"1300",290619,-78.7036571141171,35.803445957638,43.5157371613103,"White","F",">150k",2,1,1,1,0
"1301",290880,-78.6648854924806,35.6879033331232,37.7670874821603,"White","M","50-75k",1,1,2,1,0
"1302",290955,-78.6982476695912,35.8356003607926,36.2282296095102,"Hispanic","F","75-100k",4,2,3,2,0
"1303",291559,-78.4893814766898,35.8128346557054,44.8911839065002,"Hispanic","F","<25k",4,4,1,1,0
"1304",293097,-78.6213727629547,35.7607483670971,34.6737933602841,"White","F","25-50k",1,4,3,3,0
"1305",293649,-78.6719299191079,35.8040964106656,38.6150661688019,"White","F","75-100k",5,1,1,2,0
"1306",293798,-78.621269694617,35.782304236718,39.4049545679897,"Hispanic","M","75-100k",5,3,3,1,0
"1307",293925,-78.6481386322905,35.8606678040692,29.201259129469,"White","M","100-150k",2,1,1,1,0
"1308",294422,-78.5507325879477,35.9262414950854,32.890647873717,"White","M","100-150k",3,4,1,2,0
"1309",294472,-78.7388373988951,35.8060456994076,40.0942050749263,"White","M","25-50k",1,4,3,3,0
"1310",294535,-78.6126176888264,35.8743642202904,36.9272982978957,"White","M","<25k",5,2,1,3,0
"1311",294740,-78.7265602290098,35.9712700711192,49.9175103270752,"Hispanic","M","75-100k",3,4,1,2,0
"1312",294908,-78.5823725004226,35.843311627148,41.3971011803757,"White","F","75-100k",1,2,1,4,0
"1313",295171,-78.6776562846699,35.8551309475707,55.156599867651,"White","F","50-75k",2,2,3,3,1
"1314",295216,-78.7082233867343,35.9040935684292,67.0677900765337,"Black","F","100-150k",1,1,2,1,0
"1315",295261,-78.5494854699018,35.815468463339,33.3305334587327,"White","F","50-75k",2,1,1,1,0
"1316",295382,-78.6105858845015,35.8205947369251,44.5030000868607,"White","F","75-100k",3,1,3,4,0
"1317",295536,-78.6369765640647,35.9105001434982,41.3223606426034,"White","M",">150k",4,3,1,4,0
"1318",295562,-78.6520091919883,35.6257459189975,57.014393435889,"White","M","25-50k",3,2,2,1,0
"1319",295588,-78.6551627963288,35.7769706797855,47.6487468546384,"White","M","<25k",1,4,3,3,0
"1320",295739,-78.6843874279189,35.9000642260958,41.7880001180616,"White","M","<25k",2,1,1,1,0
"1321",296222,-78.8233994137732,35.8180633952274,36.9364731541677,"Black","F","25-50k",1,2,1,4,0
"1322",296373,-78.7558386816317,35.7472199450452,32.2100403038912,"Hispanic","F","100-150k",4,2,3,2,0
"1323",296406,-78.5847252158179,35.9451392438208,32.1721618912473,"Aisian/Other","M","<25k",2,1,1,1,0
"1324",296711,-78.595358381567,35.9158588247511,41.2081442769745,"Hispanic","M","50-75k",2,1,1,1,0
"1325",296745,-78.6532353738687,35.8028237307151,30.5220748040515,"Black","M","75-100k",2,1,1,1,0
"1326",297282,-78.6057895229271,35.8162914233077,44.8896526562297,"Black","F","100-150k",2,2,3,3,0
"1327",297529,-78.5686930390554,35.6638337124092,36.1278056079704,"White","F","50-75k",1,3,2,2,0
"1328",297611,-78.7420310296405,35.8824054462648,45.2839490453529,"Hispanic","F",">150k",1,1,2,1,0
"1329",298557,-78.5844293478786,35.8285260530442,30.1395015224659,"Black","M","100-150k",2,1,1,1,0
"1330",298698,-78.701640108151,35.6596185054251,45.2998144542268,"Black","M","<25k",3,2,2,1,0
"1331",298911,-78.6168654796598,35.7105389103198,44.0188889671802,"White","F",">150k",4,3,1,4,0
"1332",299186,-78.7098108268679,35.6857331328508,38.2629168966297,"White","F","25-50k",1,2,1,4,1
"1333",299280,-78.6445395729748,35.8109967610494,40.787943737807,"White","M","75-100k",5,4,2,4,1
"1334",299337,-78.7458256631307,35.8977448161661,50.1987655213311,"Aisian/Other","M","75-100k",2,4,2,2,0
"1335",300213,-78.6827670589507,35.7763614293378,32.7173998875171,"White","M","75-100k",3,1,3,4,0
"1336",300784,-78.5837877628453,35.7627056334845,33.761061322724,"White","F","50-75k",4,4,1,1,0
"1337",300950,-78.6662990316324,35.9245425506066,57.628256513267,"White","F","75-100k",3,1,3,4,0
"1338",300969,-78.6310886705211,35.733675121361,45.3787877846229,"White","F","<25k",4,2,3,2,0
"1339",301071,-78.5770309434951,35.9166769901274,30.1651770233752,"Black","M","75-100k",2,1,1,1,0
"1340",301164,-78.5676160243637,35.8240810579092,37.3741640161239,"White","M","50-75k",5,4,2,4,0
"1341",301559,-78.7583848026852,35.7881102121687,38.049795042526,"Hispanic","M","100-150k",1,3,2,2,0
"1342",301712,-78.6963216255266,35.8689255322009,39.0226715622274,"Black","F","100-150k",3,4,1,2,0
"1343",302093,-78.6464856948023,35.6756886801357,38.8682664285252,"White","F","75-100k",2,1,1,1,0
"1344",302115,-78.5868497169505,35.7605911864731,39.636832391234,"Hispanic","M","25-50k",5,1,1,2,0
"1345",302147,-78.6373198350921,35.7707319479128,44.4506539634811,"Black","F","75-100k",2,2,3,3,0
"1346",302582,-78.5927440667037,35.6806773450249,35.2505282072597,"White","F","25-50k",3,3,1,3,0
"1347",302834,-78.7192598984125,35.7407003570961,38.8762980888136,"White","F","100-150k",1,3,2,2,0
"1348",302852,-78.5716555807405,35.7149793094897,56.1493220410459,"White","F",">150k",2,1,1,1,0
"1349",302886,-78.6715776975736,35.798707367794,35.4014507898322,"White","M","25-50k",5,3,3,1,0
"1350",303047,-78.8521559571858,35.6947803870034,43.712311799031,"White","F","50-75k",3,3,1,3,0
"1351",303301,-78.7509677455117,35.9223589854029,37.0668850383953,"White","M","50-75k",2,4,2,2,0
"1352",303778,-78.6931142619955,35.8088256988279,41.1572447149254,"White","F","100-150k",5,4,2,4,0
"1353",304169,-78.594468592001,35.8782314355541,22.6767336309853,"White","F","75-100k",2,1,1,1,0
"1354",304963,-78.6830157277065,35.8145650628257,35.7736782361421,"Aisian/Other","F","75-100k",5,4,2,4,0
"1355",305082,-78.5928320795797,35.6317601916949,47.5756563318125,"Hispanic","M","25-50k",5,3,3,1,0
"1356",305687,-78.8585502734869,35.7810731010684,39.3893642220495,"White","M","75-100k",4,4,1,1,0
"1357",305945,-78.5360835965475,35.8484566459111,39.1532538003205,"White","F","75-100k",3,4,1,2,0
"1358",305956,-78.5955244396886,35.8870133715443,39.9778447288604,"White","M","75-100k",5,2,1,3,0
"1359",306187,-78.7320839076608,35.917420787779,43.04049047142,"White","F","25-50k",5,4,2,4,0
"1360",306224,-78.6691426716391,35.7915736466531,37.5853963598784,"White","M","75-100k",1,2,1,4,0
"1361",306449,-78.4907686762244,35.6542088441435,36.5221248019141,"Hispanic","F","50-75k",5,1,1,2,0
"1362",306667,-78.5885006832766,35.870902490263,30.4667623267051,"White","M","25-50k",4,4,1,1,0
